claim_id,account_id,claim_date,promo_type,claim_amount,payout_upi_id,split
CLM0000275,ACC000248,2026-08-12 05:23:49,referral_bonus,26.25,ryan81202@okhdfcbank,train
CLM0000276,ACC000249,2026-03-01 01:03:47,referral_bonus,55.98,pchhabra971@ybl,train
CLM0000277,ACC000249,2026-02-19 15:42:12,signup_bonus,10.15,pchhabra971@ybl,train
CLM0000278,ACC000249,2026-01-20 06:48:50,cashback_offer,59.85,pchhabra971@ybl,train
CLM0000279,ACC000250,2026-05-21 06:45:05,reload_offer,8.75,chahalbhavna274@paytm,train
CLM0000280,ACC000250,2026-05-10 22:55:16,cashback_offer,2.54,chahalbhavna274@paytm,train
CLM0000281,ACC000250,2026-07-02 05:09:00,referral_bonus,18.55,chahalbhavna274@paytm,train
CLM0000282,ACC000250,2026-06-05 03:51:16,cashback_offer,35.0,chahalbhavna274@paytm,train
CLM0000283,ACC000250,2026-05-24 17:48:21,referral_bonus,4.72,chahalbhavna274@paytm,train
CLM0000284,ACC000252,2026-09-12 05:03:23,reload_offer,10.83,aahana40973@oksbi,train
CLM0000285,ACC000254,2026-01-26 03:29:48,reload_offer,4.65,bbalasubramanian406@ybl,train
CLM0000286,ACC000254,2026-02-11 02:04:56,referral_bonus,29.03,bbalasubramanian406@ybl,train
CLM0000287,ACC000255,2026-06-18 00:19:37,referral_bonus,35.0,ibava568@okhdfcbank,train
CLM0000288,ACC000255,2026-06-20 12:44:48,referral_bonus,117.25,ibava568@okhdfcbank,train
CLM0000289,ACC000257,2026-03-12 08:53:51,cashback_offer,20.28,chatura05857@okhdfcbank,train
CLM0000290,ACC000259,2026-10-09 09:29:35,cashback_offer,17.15,bhanumatikala922@okaxis,test
CLM0000291,ACC000260,2026-03-10 03:07:03,cashback_offer,15.57,imaranbuch695@ybl,train
CLM0000292,ACC000260,2026-03-05 16:30:58,reload_offer,7.33,imaranbuch695@ybl,train
CLM0000293,ACC000261,2026-09-21 00:02:07,signup_bonus,17.13,narainishani795@okhdfcbank,train
CLM0000294,ACC000261,2026-11-04 05:27:31,signup_bonus,147.88,narainishani795@okhdfcbank,test
CLM0000295,ACC000261,2026-09-28 11:39:58,signup_bonus,13.65,narainishani795@okhdfcbank,train
CLM0000296,ACC000264,2026-09-15 02:29:19,signup_bonus,26.25,trivenidate255@okaxis,train
CLM0000297,ACC000264,2026-10-22 09:01:49,cashback_offer,12.58,trivenidate255@okaxis,test
CLM0000298,ACC000265,2026-09-27 04:50:23,referral_bonus,15.23,palleta41@ybl,train
CLM0000299,ACC000268,2026-06-01 23:22:37,cashback_offer,9.08,yashicahanda622@paytm,train
CLM0000300,ACC000268,2026-06-01 02:45:38,signup_bonus,87.5,yashicahanda622@paytm,train
CLM0000301,ACC000269,2026-10-14 01:11:10,referral_bonus,26.95,nachiketkota712@paytm,test
CLM0000302,ACC000271,2026-12-03 10:05:47,cashback_offer,34.98,galaharsh521@oksbi,test
CLM0000303,ACC000271,2026-12-02 01:52:55,cashback_offer,10.32,galaharsh521@oksbi,test
CLM0000304,ACC000272,2026-02-18 05:41:54,cashback_offer,70.0,chasmummishra268@okhdfcbank,train
CLM0000305,ACC000272,2026-03-15 10:01:49,cashback_offer,10.83,chasmummishra268@okhdfcbank,train
CLM0000306,ACC000275,2026-06-15 08:34:07,referral_bonus,37.78,ubika02906@paytm,train
CLM0000307,ACC000275,2026-06-10 11:43:29,cashback_offer,16.78,ubika02906@paytm,train
CLM0000308,ACC000276,2026-09-05 11:31:20,reload_offer,20.63,kibequshi473@okaxis,train
CLM0000309,ACC000276,2026-09-17 02:58:14,referral_bonus,117.25,kibequshi473@okaxis,train
CLM0000310,ACC000278,2026-08-11 09:13:03,reload_offer,79.1,pratyushdash297@okhdfcbank,train
CLM0000311,ACC000278,2026-06-17 21:28:21,signup_bonus,40.95,pratyushdash297@okhdfcbank,train
CLM0000312,ACC000278,2026-08-10 16:03:55,signup_bonus,56.35,pratyushdash297@okhdfcbank,train
CLM0000313,ACC000278,2026-06-19 09:13:44,reload_offer,17.15,pratyushdash297@okhdfcbank,train
CLM0000314,ACC000278,2026-08-09 06:14:55,reload_offer,5.56,pratyushdash297@okhdfcbank,train
CLM0000315,ACC000279,2026-04-17 15:13:01,signup_bonus,7.3,sainixavier9@okicici,train
CLM0000316,ACC000279,2026-04-20 00:24:35,referral_bonus,5.5,sainixavier9@okicici,train
CLM0000317,ACC000280,2026-04-19 13:57:49,cashback_offer,26.25,zashilsampath794@okaxis,train
CLM0000318,ACC000282,2026-05-13 07:04:34,reload_offer,21.0,advaith67140@ybl,train
CLM0000319,ACC000284,2026-10-29 21:55:31,reload_offer,654.93,tjayaraman454@paytm,test
CLM0000320,ACC000284,2026-09-20 07:44:02,signup_bonus,11.9,tjayaraman454@paytm,train
CLM0000321,ACC000285,2026-01-05 22:32:38,reload_offer,79.1,hemal67876@ybl,train
CLM0000322,ACC000285,2026-02-25 01:24:46,referral_bonus,35.0,hemal67876@ybl,train
CLM0000323,ACC000286,2026-07-28 04:30:15,signup_bonus,5.25,wvarkey926@paytm,train
CLM0000324,ACC000286,2026-07-13 23:43:50,reload_offer,37.78,wvarkey926@paytm,train
CLM0000325,ACC000286,2026-06-15 00:58:09,signup_bonus,25.55,wvarkey926@paytm,train
CLM0000326,ACC000286,2026-07-10 22:40:19,reload_offer,9.08,wvarkey926@paytm,train
CLM0000327,ACC000288,2026-08-26 03:01:30,referral_bonus,5.31,sahotaosha493@paytm,train
CLM0000328,ACC000289,2026-12-10 15:56:48,reload_offer,17.15,ikbal34708@oksbi,test
CLM0000329,ACC000289,2026-11-27 10:02:32,cashback_offer,40.95,ikbal34708@oksbi,test
CLM0000330,ACC000291,2026-03-12 05:42:56,reload_offer,52.5,hansupasna666@oksbi,train
CLM0000331,ACC000291,2026-02-24 11:23:40,referral_bonus,17.15,hansupasna666@oksbi,train
CLM0000332,ACC000292,2026-10-22 06:15:17,referral_bonus,79.1,irasachdev581@oksbi,test
CLM0000333,ACC000293,2026-10-14 20:35:40,cashback_offer,20.28,upasnapant105@okaxis,test
CLM0000334,ACC000298,2026-06-07 00:28:41,signup_bonus,40.95,alexander03971@okicici,train
CLM0000335,ACC000299,2026-08-09 21:04:30,reload_offer,37.78,harrison92116@oksbi,train
CLM0000336,ACC000300,2026-01-19 16:59:00,signup_bonus,10.15,ypal117@oksbi,train
CLM0000337,ACC000301,2026-12-27 05:00:31,signup_bonus,108.49,gautammishra857@okhdfcbank,test
CLM0000338,ACC000301,2026-11-17 07:45:06,cashback_offer,26.61,gautammishra857@okhdfcbank,test
CLM0000339,ACC000302,2026-08-08 07:13:23,reload_offer,9.33,sarnajackson820@oksbi,train
CLM0000340,ACC000302,2026-07-21 07:56:20,referral_bonus,30.45,sarnajackson820@oksbi,train
CLM0000341,ACC000304,2026-11-16 01:45:57,reload_offer,37.78,sdhawan340@ybl,test
CLM0000342,ACC000305,2026-05-19 00:21:14,signup_bonus,37.78,dyalekani471@ybl,train
CLM0000343,ACC000307,2026-01-19 18:19:53,signup_bonus,5.36,golejalsa894@okhdfcbank,train
CLM0000344,ACC000308,2026-11-07 12:14:10,cashback_offer,20.65,narayanangirindra698@oksbi,test
CLM0000345,ACC000308,2026-11-06 18:38:04,reload_offer,155.75,narayanangirindra698@oksbi,test
CLM0000346,ACC000309,2026-06-25 07:54:30,cashback_offer,29.22,bahadurjitkala688@okicici,train
CLM0000347,ACC000311,2026-12-10 04:03:37,cashback_offer,43.75,bhanumatisaran148@okicici,test
CLM0000348,ACC000312,2026-09-14 06:22:19,referral_bonus,30.78,mannbrinda362@okaxis,train
CLM0000349,ACC000313,2026-11-18 18:34:25,referral_bonus,23.78,yahvi48283@okicici,test
CLM0000350,ACC000313,2026-11-15 18:57:09,reload_offer,193.9,yahvi48283@okicici,test
CLM0000351,ACC000315,2026-01-21 08:21:49,signup_bonus,4.4,gaganbaria50@oksbi,train
CLM0000352,ACC000315,2026-02-22 06:17:03,referral_bonus,5.9,gaganbaria50@oksbi,train
CLM0000353,ACC000316,2026-09-19 07:43:19,signup_bonus,17.5,zbawa218@okicici,train
CLM0000354,ACC000316,2026-08-31 14:42:08,reload_offer,40.95,zbawa218@okicici,train
CLM0000355,ACC000316,2026-10-07 22:01:57,referral_bonus,30.78,zbawa218@okicici,test
CLM0000356,ACC000318,2026-01-30 07:02:19,referral_bonus,73.48,odin670@okicici,train
CLM0000357,ACC000320,2026-08-30 09:34:04,signup_bonus,15.4,harrisongolla158@paytm,train
CLM0000358,ACC000322,2026-09-15 14:10:44,reload_offer,20.65,aarna42371@ybl,train
CLM0000359,ACC000323,2026-04-04 02:05:48,cashback_offer,17.15,fbhagat155@paytm,train
CLM0000360,ACC000324,2026-03-08 05:14:44,cashback_offer,7.18,samanidhi210@ybl,train
CLM0000361,ACC000325,2026-12-07 20:10:40,signup_bonus,17.15,edugal542@oksbi,test
CLM0000362,ACC000325,2026-12-22 15:48:19,signup_bonus,25.2,edugal542@oksbi,test
CLM0000363,ACC000327,2026-01-23 21:36:04,referral_bonus,40.95,aagrawal420@okaxis,train
CLM0000364,ACC000327,2026-02-06 19:07:31,reload_offer,17.15,aagrawal420@okaxis,train
CLM0000365,ACC000333,2026-12-27 19:43:06,reload_offer,15.05,vidhibhasin155@ybl,test
CLM0000366,ACC000334,2026-02-14 04:39:44,referral_bonus,17.5,rsinghal904@okicici,train
CLM0000367,ACC000334,2026-02-04 09:13:00,cashback_offer,15.03,rsinghal904@okicici,train
CLM0000368,ACC000334,2026-03-08 14:27:47,referral_bonus,350.0,rsinghal904@okicici,train
CLM0000369,ACC000335,2026-10-25 09:37:45,referral_bonus,11.53,patilnihal67@oksbi,test
CLM0000370,ACC000336,2026-04-07 23:43:53,reload_offer,17.5,rsethi152@paytm,train
CLM0000371,ACC000338,2026-05-05 09:56:13,signup_bonus,50.73,alexander29271@okicici,train
CLM0000372,ACC000339,2026-05-03 04:41:56,signup_bonus,20.28,krisharam669@okaxis,train
CLM0000373,ACC000340,2026-07-18 04:37:22,cashback_offer,117.25,siyamander430@okaxis,train
CLM0000374,ACC000340,2026-07-19 04:15:51,referral_bonus,73.48,siyamander430@okaxis,train
CLM0000375,ACC000340,2026-06-09 15:17:45,signup_bonus,59.85,siyamander430@okaxis,train
CLM0000376,ACC000340,2026-07-06 21:52:55,reload_offer,27.77,siyamander430@okaxis,train
CLM0000377,ACC000341,2026-12-30 10:21:38,signup_bonus,6.33,pahal29680@oksbi,test
CLM0000378,ACC000342,2026-10-21 20:54:43,reload_offer,295.73,manilohit685@okicici,test
CLM0000379,ACC000342,2026-10-07 16:57:39,reload_offer,7.33,manilohit685@okicici,test
CLM0000380,ACC000342,2026-09-21 03:57:37,reload_offer,9.08,manilohit685@okicici,train
CLM0000381,ACC000342,2026-09-28 09:52:01,referral_bonus,1504.78,manilohit685@okicici,train
CLM0000382,ACC000343,2026-07-11 18:12:39,cashback_offer,79.1,anushatata628@paytm,train
CLM0000383,ACC000346,2026-03-15 08:16:29,signup_bonus,20.65,aachalandra330@okaxis,train
CLM0000384,ACC000347,2026-06-03 05:43:10,signup_bonus,55.98,yadavisha679@ybl,train
CLM0000385,ACC000347,2026-07-16 13:19:30,referral_bonus,37.78,yadavisha679@ybl,train
CLM0000386,ACC000348,2026-07-13 06:50:00,cashback_offer,19.07,ekani78778@ybl,train
CLM0000387,ACC000348,2026-07-21 07:44:56,signup_bonus,117.25,ekani78778@ybl,train
CLM0000388,ACC000349,2026-11-07 03:03:05,signup_bonus,20.65,georgegolla570@okhdfcbank,test
CLM0000389,ACC000350,2026-12-12 04:39:48,reload_offer,37.1,neha82272@okaxis,test
CLM0000390,ACC000351,2026-08-31 11:56:34,reload_offer,35.0,gprasad735@okaxis,train
CLM0000391,ACC000351,2026-09-08 15:22:49,signup_bonus,55.98,gprasad735@okaxis,train
CLM0000392,ACC000354,2026-06-26 18:45:19,reload_offer,20.63,qkala111@ybl,train
CLM0000393,ACC000355,2026-04-15 12:14:16,cashback_offer,18.53,sekhonkaran408@okaxis,train
CLM0000394,ACC000357,2026-02-15 20:28:38,reload_offer,117.25,tara71585@oksbi,train
CLM0000395,ACC000359,2026-10-21 00:43:54,referral_bonus,10.76,toormaya144@okaxis,test
CLM0000396,ACC000359,2026-10-12 03:20:18,signup_bonus,35.0,toormaya144@okaxis,test
CLM0000397,ACC000363,2026-08-12 22:03:15,referral_bonus,10.15,chanchalsastry145@okicici,train
CLM0000398,ACC000364,2026-10-06 23:06:06,reload_offer,13.65,kamya4670@okaxis,test
CLM0000399,ACC000364,2026-10-11 06:33:15,cashback_offer,20.65,kamya4670@okaxis,test
CLM0000400,ACC000364,2026-11-10 22:17:22,reload_offer,98.0,kamya4670@okaxis,test
CLM0000401,ACC000366,2026-03-24 20:30:13,cashback_offer,17.15,sidhurobert834@ybl,train
CLM0000402,ACC000366,2026-03-21 02:00:38,signup_bonus,20.65,sidhurobert834@ybl,train
CLM0000403,ACC000367,2026-11-01 02:10:33,referral_bonus,9.08,farasprakash150@paytm,test
CLM0000404,ACC000368,2026-12-22 23:08:22,referral_bonus,10.5,ychatterjee675@okicici,test
CLM0000405,ACC000368,2026-12-16 04:18:13,reload_offer,16.58,ychatterjee675@okicici,test
CLM0000406,ACC000369,2026-12-05 08:22:27,cashback_offer,11.88,unori724@ybl,test
CLM0000407,ACC000369,2026-11-24 23:58:55,cashback_offer,1.85,unori724@ybl,test
CLM0000408,ACC000369,2026-12-09 09:00:39,referral_bonus,25.21,unori724@ybl,test
CLM0000409,ACC000371,2026-03-03 07:54:36,cashback_offer,73.48,cdhillon342@paytm,train
CLM0000410,ACC000373,2026-12-16 16:31:24,signup_bonus,20.65,gaurika24554@oksbi,test
CLM0000411,ACC000374,2026-01-15 14:57:38,signup_bonus,144.18,jcomar991@oksbi,train
CLM0000412,ACC000376,2026-05-24 20:46:54,reload_offer,15.44,rachana43466@oksbi,train
CLM0000413,ACC000379,2026-09-14 17:33:31,referral_bonus,4.14,saanviagarwal6@paytm,train
CLM0000414,ACC000379,2026-10-21 19:09:46,referral_bonus,148.73,saanviagarwal6@paytm,test
CLM0000415,ACC000379,2026-09-08 05:44:35,signup_bonus,12.58,saanviagarwal6@paytm,train
CLM0000416,ACC000380,2026-07-30 19:20:43,cashback_offer,10.5,quincy56480@okhdfcbank,train
CLM0000417,ACC000380,2026-08-01 10:35:42,cashback_offer,15.4,quincy56480@okhdfcbank,train
CLM0000418,ACC000380,2026-09-12 17:09:14,cashback_offer,0.31,quincy56480@okhdfcbank,train
CLM0000419,ACC000382,2026-10-09 09:09:12,referral_bonus,12.93,ronithbuch90@okhdfcbank,test
CLM0000420,ACC000383,2026-06-03 03:47:16,referral_bonus,19.07,lmahal87@paytm,train
CLM0000421,ACC000384,2026-12-13 23:32:36,signup_bonus,35.0,darikajain346@oksbi,test
CLM0000422,ACC000385,2026-03-20 00:10:08,cashback_offer,18.89,hbhakta607@okhdfcbank,train
CLM0000423,ACC000385,2026-03-16 17:10:22,cashback_offer,6.53,hbhakta607@okhdfcbank,train
CLM0000424,ACC000385,2026-02-09 18:20:37,signup_bonus,16.78,hbhakta607@okhdfcbank,train
CLM0000425,ACC000388,2026-12-23 01:39:16,reload_offer,49.35,balhaar2595@paytm,test
CLM0000426,ACC000390,2026-11-20 21:15:50,signup_bonus,10.72,ekaniraj169@okaxis,test
CLM0000427,ACC000391,2026-11-20 12:30:23,cashback_offer,8.75,hritik77671@paytm,test
CLM0000428,ACC000392,2026-03-17 15:08:18,reload_offer,59.85,anshkohli243@okaxis,train
CLM0000429,ACC000394,2026-09-03 06:07:25,reload_offer,32.2,bahlgopal680@ybl,train
CLM0000430,ACC000396,2026-09-16 01:17:48,cashback_offer,10.15,wchauhan404@okaxis,train
CLM0000431,ACC000396,2026-08-29 13:50:50,reload_offer,20.65,wchauhan404@okaxis,train
CLM0000432,ACC000397,2026-07-21 23:14:18,reload_offer,26.95,mahajanjatin124@okhdfcbank,train
CLM0000433,ACC000398,2026-06-06 06:36:40,signup_bonus,13.65,imaran11172@okhdfcbank,train
CLM0000434,ACC000399,2026-07-01 18:19:30,cashback_offer,20.65,utkarshdin810@ybl,train
CLM0000435,ACC000399,2026-07-07 10:40:07,cashback_offer,1.75,utkarshdin810@ybl,train
CLM0000436,ACC000399,2026-07-28 11:51:45,signup_bonus,24.83,utkarshdin810@ybl,train
CLM0000437,ACC000400,2026-10-04 22:52:34,signup_bonus,18.7,bgala566@paytm,test
CLM0000438,ACC000400,2026-11-05 19:54:46,referral_bonus,37.97,bgala566@paytm,test
CLM0000439,ACC000401,2026-08-17 05:30:08,referral_bonus,11.9,cvora273@okicici,train
CLM0000440,ACC000407,2026-12-09 05:06:29,reload_offer,16.78,zbatra505@paytm,test
CLM0000441,ACC000408,2026-12-11 12:08:40,cashback_offer,19.86,banerjeeamaira356@okhdfcbank,test
CLM0000442,ACC000408,2026-12-08 02:09:20,referral_bonus,9.08,banerjeeamaira356@okhdfcbank,test
CLM0000443,ACC000409,2026-08-31 02:45:12,signup_bonus,20.28,chaudhryzashil986@paytm,train
CLM0000444,ACC000409,2026-09-27 07:31:29,reload_offer,16.78,chaudhryzashil986@paytm,train
CLM0000445,ACC000409,2026-08-09 03:16:22,signup_bonus,36.75,chaudhryzashil986@paytm,train
CLM0000446,ACC000409,2026-08-24 08:06:58,signup_bonus,382.23,chaudhryzashil986@paytm,train
CLM0000447,ACC000409,2026-08-25 18:16:52,reload_offer,18.53,chaudhryzashil986@paytm,train
CLM0000448,ACC000410,2026-05-31 20:36:58,referral_bonus,8.75,balveermani462@ybl,train
CLM0000449,ACC000410,2026-04-17 10:29:15,reload_offer,20.16,balveermani462@ybl,train
CLM0000450,ACC000411,2026-09-22 10:30:05,signup_bonus,117.25,jaibhasin771@oksbi,train
CLM0000451,ACC000411,2026-10-19 18:57:29,referral_bonus,94.48,jaibhasin771@oksbi,test
CLM0000452,ACC000412,2026-05-11 14:45:43,signup_bonus,45.49,frado7943@ybl,train
CLM0000453,ACC000412,2026-04-21 10:01:23,cashback_offer,25.55,frado7943@ybl,train
CLM0000454,ACC000414,2026-10-29 02:32:17,reload_offer,50.4,anusha31170@paytm,test
CLM0000455,ACC000414,2026-10-11 06:06:44,signup_bonus,8.75,anusha31170@paytm,test
CLM0000456,ACC000416,2026-07-13 23:30:30,referral_bonus,26.25,triveni84137@okhdfcbank,train
CLM0000457,ACC000417,2026-12-24 22:29:04,cashback_offer,37.78,azaan35592@okaxis,test
CLM0000458,ACC000418,2026-04-15 15:27:34,reload_offer,13.65,arandhawa513@oksbi,train
CLM0000459,ACC000420,2026-12-25 21:40:49,referral_bonus,35.0,chakrikabhandari219@okhdfcbank,test
CLM0000460,ACC000421,2026-06-08 09:19:10,cashback_offer,20.28,pallria74@oksbi,train
CLM0000461,ACC000422,2026-08-01 13:16:14,referral_bonus,20.65,vpandya457@ybl,train
CLM0000462,ACC000422,2026-07-11 22:23:31,signup_bonus,15.01,vpandya457@ybl,train
CLM0000463,ACC000422,2026-07-20 16:14:01,signup_bonus,3.5,vpandya457@ybl,train
CLM0000464,ACC000422,2026-08-09 19:01:17,cashback_offer,79.1,vpandya457@ybl,train
CLM0000465,ACC000422,2026-06-25 23:32:44,cashback_offer,71.74,vpandya457@ybl,train
CLM0000466,ACC000423,2026-05-13 23:43:48,reload_offer,35.0,omajanazareth550@paytm,train
CLM0000467,ACC000423,2026-05-06 04:09:13,signup_bonus,37.97,omajanazareth550@paytm,train
CLM0000468,ACC000423,2026-05-27 04:19:52,referral_bonus,18.27,omajanazareth550@paytm,train
CLM0000469,ACC000424,2026-07-23 12:24:52,signup_bonus,189.7,aradhanavasa419@okhdfcbank,train
CLM0000470,ACC000428,2026-05-11 01:40:56,referral_bonus,51.1,nmammen792@okicici,train
CLM0000471,ACC000430,2026-12-29 13:51:53,reload_offer,18.53,jvora46@paytm,test
CLM0000472,ACC000432,2026-09-04 19:18:51,signup_bonus,20.65,maanav69399@okhdfcbank,train
CLM0000473,ACC000432,2026-09-06 23:47:24,reload_offer,17.5,maanav69399@okhdfcbank,train
CLM0000474,ACC000432,2026-08-27 17:41:51,reload_offer,31.14,maanav69399@okhdfcbank,train
CLM0000475,ACC000432,2026-07-21 22:18:55,reload_offer,20.28,maanav69399@okhdfcbank,train
CLM0000476,ACC000433,2026-04-08 13:13:51,referral_bonus,13.64,ekiya93220@paytm,train
CLM0000477,ACC000433,2026-03-18 13:57:52,referral_bonus,14.0,ekiya93220@paytm,train
CLM0000478,ACC000433,2026-03-02 23:55:12,referral_bonus,13.65,ekiya93220@paytm,train
CLM0000479,ACC000433,2026-04-11 06:29:05,signup_bonus,57.05,ekiya93220@paytm,train
CLM0000480,ACC000434,2026-10-09 13:07:01,reload_offer,7.68,banne497@paytm,test
CLM0000481,ACC000435,2026-12-22 19:17:48,reload_offer,13.65,imital899@okhdfcbank,test
CLM0000482,ACC000437,2026-03-19 04:05:17,cashback_offer,113.75,cparmar391@oksbi,train
CLM0000483,ACC000437,2026-03-23 05:44:45,referral_bonus,52.5,cparmar391@oksbi,train
CLM0000484,ACC000437,2026-02-27 18:18:31,cashback_offer,30.97,cparmar391@oksbi,train
CLM0000485,ACC000438,2026-10-23 15:11:01,reload_offer,47.23,birveer50@okaxis,test
CLM0000486,ACC000440,2026-12-18 19:49:17,reload_offer,16.78,soza147@ybl,test
CLM0000487,ACC000442,2026-10-29 13:43:18,referral_bonus,228.9,yauvani21630@okicici,test
CLM0000488,ACC000442,2026-09-26 02:44:15,reload_offer,20.28,yauvani21630@okicici,train
CLM0000489,ACC000442,2026-09-27 09:32:19,cashback_offer,14.0,yauvani21630@okicici,train
CLM0000490,ACC000444,2026-10-02 19:49:33,signup_bonus,87.5,yashasviguha92@okicici,test
CLM0000491,ACC000445,2026-10-19 20:12:26,reload_offer,27.28,panditbrijesh77@oksbi,test
CLM0000492,ACC000446,2026-08-01 19:07:38,referral_bonus,28.0,mohantyaayush589@paytm,train
CLM0000493,ACC000446,2026-08-04 05:38:35,referral_bonus,109.18,mohantyaayush589@paytm,train
CLM0000494,ACC000446,2026-07-25 05:04:09,cashback_offer,38.5,mohantyaayush589@paytm,train
CLM0000495,ACC000446,2026-08-05 00:03:36,reload_offer,25.55,mohantyaayush589@paytm,train
CLM0000496,ACC000448,2026-12-12 11:33:33,reload_offer,17.5,yoshita2930@okicici,test
CLM0000497,ACC000449,2026-11-07 13:42:55,signup_bonus,17.5,nakshvasa281@okhdfcbank,test
CLM0000498,ACC000449,2026-11-30 04:29:45,signup_bonus,57.32,nakshvasa281@okhdfcbank,test
CLM0000499,ACC000449,2026-10-06 00:53:15,cashback_offer,12.58,nakshvasa281@okhdfcbank,test
CLM0000500,ACC000450,2026-12-10 06:29:49,referral_bonus,43.73,borraonkar545@okhdfcbank,test
CLM0000501,ACC000451,2026-09-08 22:21:02,referral_bonus,15.38,zsani217@ybl,train
CLM0000502,ACC000454,2026-05-29 09:58:58,cashback_offer,20.28,bhagatthomas94@paytm,train
CLM0000503,ACC000454,2026-05-10 22:10:47,referral_bonus,10.83,bhagatthomas94@paytm,train
CLM0000504,ACC000455,2026-09-19 03:24:15,referral_bonus,29.22,sarrafchatura66@paytm,train
CLM0000505,ACC000456,2026-09-26 18:46:38,signup_bonus,27.47,duttaoscar705@okicici,train
CLM0000506,ACC000456,2026-10-14 11:08:05,cashback_offer,20.65,duttaoscar705@okicici,test
CLM0000507,ACC000457,2026-07-31 09:52:28,cashback_offer,37.78,amitter882@okaxis,train
CLM0000508,ACC000457,2026-06-18 01:55:31,cashback_offer,5.25,amitter882@okaxis,train
CLM0000509,ACC000457,2026-07-29 20:35:31,signup_bonus,57.01,amitter882@okaxis,train
CLM0000510,ACC000457,2026-06-28 08:16:17,referral_bonus,16.78,amitter882@okaxis,train
CLM0000511,ACC000458,2026-11-15 10:47:51,cashback_offer,37.45,pbir162@paytm,test
CLM0000512,ACC000459,2026-06-28 19:26:37,signup_bonus,13.65,odikamore393@okicici,train
CLM0000513,ACC000459,2026-06-25 23:25:24,cashback_offer,20.65,odikamore393@okicici,train
CLM0000514,ACC000460,2026-12-22 19:41:21,signup_bonus,37.78,kohligagan556@paytm,test
CLM0000515,ACC000460,2026-12-17 16:41:28,referral_bonus,9.73,kohligagan556@paytm,test
CLM0000516,ACC000461,2026-11-26 12:09:42,cashback_offer,7.0,abhimanyumannan293@okaxis,test
CLM0000517,ACC000462,2026-10-08 12:22:35,reload_offer,37.78,lekha56247@paytm,test
CLM0000518,ACC000463,2026-12-04 21:07:18,reload_offer,8.75,jpanchal31@okaxis,test
CLM0000519,ACC000463,2026-11-07 04:28:06,referral_bonus,37.78,jpanchal31@okaxis,test
CLM0000520,ACC000464,2026-06-30 20:52:52,signup_bonus,13.65,hemangini36932@okhdfcbank,train
