upi_id,linked_account_count,linked_accounts,total_claim_count,total_payout_amount
jeevikaom695@okaxis,1,ACC000534,1,109.18
kumerjason293@oksbi,1,ACC000535,3,287.0
vrinda09655@okaxis,1,ACC000536,1,20.65
isaiah0369@okicici,1,ACC000537,3,224.22
lbail61@paytm,1,ACC000538,2,31.83
echoudhry945@oksbi,1,ACC000539,1,73.48
lajita29612@okhdfcbank,1,ACC000540,1,14.7
sachi00116@okaxis,1,ACC000541,0,0.0
zbalay124@okaxis,1,ACC000542,1,158.2
ksoni170@okhdfcbank,1,ACC000543,0,0.0
zansiborra15@okaxis,1,ACC000544,1,20.28
karan99937@ybl,1,ACC000545,0,0.0
unni59513@paytm,1,ACC000546,3,99.9
abeer59166@okicici,1,ACC000547,0,0.0
triptibath841@oksbi,1,ACC000548,0,0.0
anjalirajagopalan821@ybl,1,ACC000549,1,8.75
ishanvi99953@oksbi,1,ACC000550,1,37.45
chandranryan90@ybl,1,ACC000551,2,143.5
patilbaghyawati100@oksbi,1,ACC000552,0,0.0
ekbalmodi801@okicici,1,ACC000553,0,0.0
yashodhara35710@paytm,1,ACC000554,0,0.0
darpan55982@oksbi,1,ACC000555,1,6.83
yagnesh35879@okhdfcbank,1,ACC000556,5,47.96
cravel980@okhdfcbank,1,ACC000557,2,155.03
dominicdhawan879@okhdfcbank,1,ACC000558,0,0.0
ethan39646@okaxis,1,ACC000559,0,0.0
ira75763@okaxis,1,ACC000560,1,20.28
sundarameiravati701@oksbi,1,ACC000561,0,0.0
arin24481@okaxis,1,ACC000562,1,109.18
rattasara511@ybl,1,ACC000563,0,0.0
hegdewyatt326@okhdfcbank,1,ACC000564,2,27.26
buchethan369@okhdfcbank,1,ACC000565,0,0.0
laban0366@okaxis,1,ACC000566,0,0.0
naiduayaan686@oksbi,1,ACC000567,3,56.78
sundernidra528@okaxis,1,ACC000568,2,78.73
daksheshsachdeva216@oksbi,1,ACC000569,2,72.42
warda96114@paytm,1,ACC000570,1,17.15
baledhitha639@ybl,1,ACC000571,0,0.0
sagarforum942@okicici,1,ACC000572,1,7.0
lukewagle164@okicici,1,ACC000573,1,43.75
pallavi58242@okaxis,1,ACC000574,5,224.68
gangakarpe464@ybl,1,ACC000575,0,0.0
xbalay773@oksbi,1,ACC000576,2,35.68
xmall954@oksbi,1,ACC000577,0,0.0
zayyanandra868@paytm,1,ACC000578,1,19.79
matthew36105@ybl,1,ACC000579,0,0.0
desaijason444@okicici,1,ACC000580,0,0.0
aashipau678@okaxis,1,ACC000581,2,26.06
ayushpanchal39@okaxis,1,ACC000582,5,223.8
okala829@okaxis,1,ACC000583,1,35.0
nsharma676@paytm,1,ACC000584,1,79.1
auroradominic56@okhdfcbank,1,ACC000585,2,44.1
darpan39184@oksbi,1,ACC000586,0,0.0
bkapur675@okicici,1,ACC000587,1,7.33
okhurana87@okicici,1,ACC000588,0,0.0
tmallick453@paytm,1,ACC000589,2,53.0
vanshaloke573@ybl,1,ACC000590,1,13.98
barkha15190@oksbi,1,ACC000591,0,0.0
neelnagarajan530@okaxis,1,ACC000592,1,18.95
lkala839@okicici,1,ACC000593,3,105.33
chakradhar72804@okaxis,1,ACC000594,0,0.0
aryan12562@oksbi,1,ACC000595,3,136.98
matthew85500@oksbi,1,ACC000596,1,37.78
achana889@okaxis,1,ACC000597,0,0.0
cnayak361@okicici,1,ACC000598,1,37.78
baradkrishna451@ybl,1,ACC000599,2,89.93
ucheema117@okicici,1,ACC000600,4,146.29
dhruv11904@okicici,1,ACC000601,1,56.17
lagate218@okaxis,1,ACC000602,0,0.0
wagleirya340@okaxis,1,ACC000603,2,388.85
pallatanveer480@oksbi,1,ACC000604,2,40.93
elijahmahajan777@paytm,1,ACC000605,2,85.54
ekapad03421@ybl,1,ACC000606,2,244.11
amara05215@okhdfcbank,1,ACC000607,1,35.0
ganga64979@paytm,1,ACC000608,0,0.0
jrajagopal141@okicici,1,ACC000609,0,0.0
odhar681@ybl,1,ACC000610,0,0.0
krishna33169@okicici,1,ACC000611,5,789.25
bawanidra140@paytm,1,ACC000612,0,0.0
dmutti548@okhdfcbank,1,ACC000613,0,0.0
vuppal695@okhdfcbank,1,ACC000614,1,79.1
kritikapant581@okhdfcbank,1,ACC000615,1,59.85
ekanta1883@ybl,1,ACC000616,1,73.48
adweta75182@ybl,1,ACC000617,1,98.0
luckybhatti208@okicici,1,ACC000618,1,17.15
omkaarpau640@paytm,1,ACC000619,3,50.95
ogoel949@oksbi,1,ACC000620,3,172.54
nagylakshmi850@okhdfcbank,1,ACC000621,1,18.89
adas47@okhdfcbank,1,ACC000622,0,0.0
patlaishanvi640@paytm,1,ACC000623,0,0.0
sneha14750@paytm,1,ACC000624,0,0.0
senguptavanya484@ybl,1,ACC000625,0,0.0
abeerde271@okicici,1,ACC000626,0,0.0
kamalavirk324@okaxis,1,ACC000627,0,0.0
iyeraadi616@ybl,1,ACC000628,0,0.0
daminimaharaj806@paytm,1,ACC000629,1,105.0
raksha18422@okhdfcbank,1,ACC000630,0,0.0
kabirsampath285@okhdfcbank,1,ACC000631,0,0.0
caleb76662@ybl,1,ACC000632,5,183.57
nikita69381@oksbi,1,ACC000633,1,16.78
ndayal62@ybl,1,ACC000634,0,0.0
dev35854@oksbi,1,ACC000635,2,486.13
zraghavan117@okhdfcbank,1,ACC000636,3,99.01
chokshiturvi668@ybl,1,ACC000637,0,0.0
esachdeva767@okaxis,1,ACC000638,1,12.58
iswamy928@okaxis,1,ACC000639,0,0.0
sairatti571@ybl,1,ACC000640,1,79.1
ganga67643@okaxis,1,ACC000641,0,0.0
auroraharsh674@okicici,1,ACC000642,1,35.0
suhanibhakta294@oksbi,1,ACC000643,1,20.28
vasudha08959@okicici,1,ACC000644,1,52.5
niharikabedi476@okicici,1,ACC000645,0,0.0
ranveer80993@okhdfcbank,1,ACC000646,0,0.0
gabriel56286@oksbi,1,ACC000647,1,55.98
avaidya283@okicici,1,ACC000648,0,0.0
lajitasarin126@ybl,1,ACC000649,0,0.0
karanben933@ybl,1,ACC000650,4,97.2
tsuresh516@okhdfcbank,1,ACC000651,2,146.96
sai78321@oksbi,1,ACC000652,0,0.0
waliaekansh60@oksbi,1,ACC000653,0,0.0
balendra43694@okaxis,1,ACC000654,1,20.28
suhaniravi88@oksbi,1,ACC000655,1,22.75
dalbirgole737@okicici,1,ACC000656,1,24.13
devanekbal969@ybl,1,ACC000657,0,0.0
galawishi370@okicici,1,ACC000658,3,58.06
siddharth82401@paytm,1,ACC000659,2,399.35
zaitrachaudhuri973@okhdfcbank,1,ACC000660,1,17.15
bedioeshi733@ybl,1,ACC000661,2,48.28
jsamra865@ybl,1,ACC000662,0,0.0
benjamindutta490@okicici,1,ACC000663,0,0.0
eiravatidube994@okicici,1,ACC000664,0,0.0
maxkashyap390@okaxis,1,ACC000665,1,117.25
pdugal608@oksbi,1,ACC000666,1,5.25
horaucchal382@ybl,1,ACC000667,1,33.25
neelima10159@ybl,1,ACC000668,1,20.28
elijahmannan832@okicici,1,ACC000669,3,250.59
mchander797@ybl,1,ACC000670,0,0.0
jaggilogan706@ybl,1,ACC000671,3,795.81
charitabali494@oksbi,1,ACC000672,0,0.0
padmanabhanrobert69@okaxis,1,ACC000673,2,25.61
geragauri244@okicici,1,ACC000674,0,0.0
januja2110@okicici,1,ACC000675,5,588.35
shagirish644@okicici,1,ACC000676,1,52.5
mayashenoy510@paytm,1,ACC000677,0,0.0
sacharkevin892@okicici,1,ACC000678,1,15.4
prasadnihal360@ybl,1,ACC000679,1,40.95
narulaabdul951@ybl,1,ACC000680,0,0.0
jmitter904@ybl,1,ACC000681,0,0.0
jacksondua650@ybl,1,ACC000682,3,225.01
nairupadhriti858@okhdfcbank,1,ACC000683,0,0.0
tooraahana601@okhdfcbank,1,ACC000684,2,26.93
ijani180@ybl,1,ACC000685,1,55.98
girishaurora856@ybl,1,ACC000686,5,327.95
veerchahal841@oksbi,1,ACC000687,0,0.0
azaan66889@okicici,1,ACC000688,0,0.0
chadteerth854@okhdfcbank,1,ACC000689,0,0.0
korpalelijah459@okicici,1,ACC000690,2,94.13
kaleowen207@okicici,1,ACC000691,2,181.76
agoswami412@okhdfcbank,1,ACC000692,0,0.0
fbali86@okhdfcbank,1,ACC000693,4,1032.6
matthewpadmanabhan545@okicici,1,ACC000694,0,0.0
garimabhavsar299@paytm,1,ACC000695,2,30.8
fbarad581@okaxis,1,ACC000696,0,0.0
bhatnagarrushil718@paytm,1,ACC000697,2,60.02
nisha15652@paytm,1,ACC000698,0,0.0
itaneja295@okicici,1,ACC000699,1,56.48
chatresh79178@okicici,1,ACC000700,4,485.95
jack14715@paytm,1,ACC000701,1,6.11
rudrashankar591@paytm,1,ACC000702,0,0.0
ramanathanmegha71@okicici,1,ACC000703,1,87.5
ladli61648@okhdfcbank,1,ACC000704,2,91.17
pooja4039@okaxis,1,ACC000705,1,34.64
somanomya911@okhdfcbank,1,ACC000706,1,19.25
gautamikala177@paytm,1,ACC000707,1,17.13
sbali333@paytm,1,ACC000708,3,131.58
riyareddy191@okaxis,1,ACC000709,2,35.92
kalitabenjamin781@ybl,1,ACC000710,4,425.25
vmadan309@okaxis,1,ACC000711,2,38.42
indaliramesh85@oksbi,1,ACC000712,3,67.55
nicholasraman774@okhdfcbank,1,ACC000713,1,79.1
hemangkorpal300@paytm,1,ACC000714,2,96.93
indira18319@okaxis,1,ACC000715,1,7.12
wdeshmukh750@okicici,1,ACC000716,2,109.9
varkeygarima961@okicici,1,ACC000717,0,0.0
dalaja68228@okicici,1,ACC000718,0,0.0
xtak25@paytm,1,ACC000719,3,52.84
purohitsara438@okicici,1,ACC000720,1,12.9
tarabanerjee811@okicici,1,ACC000721,1,15.03
madanmaanas242@okhdfcbank,1,ACC000722,0,0.0
ramanathanoscar698@okaxis,1,ACC000723,1,9.08
wyatt4847@paytm,1,ACC000724,2,31.13
zchad530@ybl,1,ACC000725,1,35.0
sparsa347@okaxis,1,ACC000726,1,40.95
ybava964@oksbi,1,ACC000727,0,0.0
zaitrabhatia346@okhdfcbank,1,ACC000728,4,502.31
devikabera309@ybl,1,ACC000729,2,44.1
rachit44980@paytm,1,ACC000730,4,90.63
raksha61473@okhdfcbank,1,ACC000731,1,129.5
lekha74970@oksbi,1,ACC000732,5,225.01
athaker898@okaxis,1,ACC000733,1,28.7
chaitanya24548@ybl,1,ACC000734,1,70.0
rbose49@okaxis,1,ACC000735,0,0.0
zwagle777@okaxis,1,ACC000736,3,101.98
shivani00750@okhdfcbank,1,ACC000737,2,73.15
irya95506@ybl,1,ACC000738,3,114.78
charnitara268@okicici,1,ACC000739,0,0.0
noah21405@okaxis,1,ACC000740,0,0.0
mugdha67155@oksbi,1,ACC000741,1,73.83
lukewali460@okicici,1,ACC000742,1,117.25
kiaan35937@okhdfcbank,1,ACC000743,0,0.0
thakkaraarush682@ybl,1,ACC000744,2,87.5
nraval602@okhdfcbank,1,ACC000745,0,0.0
matthewkapadia833@okhdfcbank,1,ACC000746,1,35.0
mandalbahadurjit114@okicici,1,ACC000747,1,104.95
imani211@okhdfcbank,1,ACC000748,0,0.0
tmaharaj261@ybl,1,ACC000749,1,10.69
tanay34170@ybl,1,ACC000750,2,183.01
parsaarin159@okicici,1,ACC000751,1,35.7
tejas07699@okhdfcbank,1,ACC000752,0,0.0
yahvi07716@okaxis,1,ACC000753,0,0.0
baralunni272@oksbi,1,ACC000754,1,27.28
ganga89564@okaxis,1,ACC000755,0,0.0
baghyawatiyadav694@paytm,1,ACC000756,0,0.0
ayushthaman587@oksbi,1,ACC000757,1,24.12
gaurav91772@okicici,1,ACC000758,0,0.0
qkara669@okicici,1,ACC000759,0,0.0
forum41659@paytm,1,ACC000760,1,19.07
rsetty628@okaxis,1,ACC000761,0,0.0
haritagupta641@okhdfcbank,1,ACC000762,2,50.73
farajvarty488@okhdfcbank,1,ACC000763,0,0.0
alkajaggi382@oksbi,1,ACC000764,4,74.16
arin90556@paytm,1,ACC000765,2,67.9
yogiaishani566@okhdfcbank,1,ACC000766,0,0.0
isha41784@ybl,1,ACC000767,1,59.85
oviya07330@okaxis,1,ACC000768,1,20.65
janujasinha325@oksbi,1,ACC000769,2,123.55
eiravati72669@oksbi,1,ACC000770,1,109.18
yashoda63701@okicici,1,ACC000771,0,0.0
arunimavenkataraman821@okicici,1,ACC000772,1,17.5
zdyal290@ybl,1,ACC000773,2,33.56
agastyachoudhry657@ybl,1,ACC000774,3,81.55
abala161@ybl,1,ACC000775,2,108.15
shethcaleb697@okicici,1,ACC000776,0,0.0
naikhamsini702@ybl,1,ACC000777,0,0.0
ajha729@paytm,1,ACC000778,1,20.65
gchawla382@ybl,1,ACC000779,1,117.25
riashan330@okhdfcbank,1,ACC000780,0,0.0
kbir955@okaxis,1,ACC000781,1,11.9
zgara127@ybl,1,ACC000782,0,0.0
upasnasodhi982@okhdfcbank,1,ACC000783,0,0.0
eraj16@ybl,1,ACC000784,0,0.0
abdulramanathan779@paytm,1,ACC000785,0,0.0
balvankibe411@oksbi,1,ACC000786,1,12.58
baradunnati889@okhdfcbank,1,ACC000787,0,0.0
chaitanyasachdev7@ybl,1,ACC000788,0,0.0
srinivashemang339@paytm,1,ACC000789,1,29.03
groverluke473@ybl,1,ACC000790,0,0.0
hitesh86383@okhdfcbank,1,ACC000791,2,22.73
chadayadavi75@ybl,1,ACC000792,0,0.0
bhagatbina355@okaxis,1,ACC000793,3,147.33
arjungrover357@oksbi,1,ACC000794,1,22.28
hjoshi949@paytm,1,ACC000795,1,55.65
nchoudhry419@ybl,1,ACC000796,0,0.0
girindra13878@ybl,1,ACC000797,0,0.0
chakrabortyjhalak845@paytm,1,ACC000798,0,0.0
manbir79732@oksbi,1,ACC000799,1,82.25
abhimanyubrar248@ybl,1,ACC000800,1,117.25
zinalrajan450@ybl,1,ACC000801,1,63.33
fariqbains332@okaxis,1,ACC000802,2,25.9
deshmukhraagini686@okicici,1,ACC000803,2,93.45
riya42509@okhdfcbank,1,ACC000804,0,0.0
ayush56164@okicici,1,ACC000805,1,10.83
rnanda552@paytm,1,ACC000806,0,0.0
oakvihaan73@okicici,1,ACC000807,0,0.0
aarav352@okaxis,1,ACC000808,1,10.69
banikdipta424@okicici,1,ACC000809,1,26.95
yogijairaj965@okhdfcbank,1,ACC000810,1,11.9
yohannanyash725@oksbi,1,ACC000811,1,40.95
kalatejas940@paytm,1,ACC000812,0,0.0
ladraagini321@ybl,1,ACC000813,1,69.47
rakshaganesan925@okaxis,1,ACC000814,1,7.28
vkothari811@oksbi,1,ACC000815,1,9.08
aashidhar703@okicici,1,ACC000816,0,0.0
emodi595@okhdfcbank,1,ACC000817,3,34.96
borahjanaki355@okaxis,1,ACC000818,0,0.0
suppal345@okaxis,1,ACC000819,4,67.51
ggokhale319@ybl,1,ACC000820,0,0.0
saichandran33@okhdfcbank,1,ACC000821,0,0.0
samesh06245@okicici,1,ACC000822,1,11.9
indalinayak61@okicici,1,ACC000823,0,0.0
elijahchakraborty600@ybl,1,ACC000824,2,46.53
adya20866@oksbi,1,ACC000825,4,558.19
rajagopalaachal335@okicici,1,ACC000826,1,20.28
davidbhattacharyya83@okaxis,1,ACC000827,2,234.85
ishapatla328@okhdfcbank,1,ACC000828,1,5.25
zayan55201@ybl,1,ACC000829,1,52.5
noahmangal578@okaxis,1,ACC000830,3,65.43
kapurrishi140@okicici,1,ACC000831,1,70.0
wridesh74248@okhdfcbank,1,ACC000832,3,60.18
ppingle28@paytm,1,ACC000833,2,49.35
hdalia970@paytm,1,ACC000834,1,20.28
raveljacob994@okicici,1,ACC000835,0,0.0
poojasarraf442@okaxis,1,ACC000836,2,62.99
jalsa77728@paytm,1,ACC000837,0,0.0
borayashodhara306@oksbi,1,ACC000838,2,58.25
dchoudhary398@ybl,1,ACC000839,1,5.25
onkaruppal329@paytm,1,ACC000840,0,0.0
soodalka928@okicici,1,ACC000841,2,37.78
falansethi343@paytm,1,ACC000842,1,7.0
jalsa11291@okaxis,1,ACC000843,0,0.0
pranit80497@okicici,1,ACC000844,4,168.17
singhalazad505@okhdfcbank,1,ACC000845,3,139.43
pdewan155@okhdfcbank,1,ACC000846,3,370.91
benjamin52893@paytm,1,ACC000847,3,169.75
cbumb945@okicici,1,ACC000848,5,190.35
mdey805@okhdfcbank,1,ACC000849,2,52.85
dominicratti229@paytm,1,ACC000850,3,76.96
veda31521@oksbi,1,ACC000851,2,44.08
nkala242@okicici,1,ACC000852,1,10.15
tjaggi980@okhdfcbank,1,ACC000853,1,17.5
ekantabalay982@oksbi,1,ACC000854,2,50.92
prakashneel849@oksbi,1,ACC000855,0,0.0
aarnasha669@oksbi,1,ACC000856,1,2.65
qdevan933@okhdfcbank,1,ACC000857,1,40.95
idixit186@oksbi,1,ACC000858,0,0.0
dakshesh23891@ybl,1,ACC000859,0,0.0
qrege296@oksbi,1,ACC000860,5,250.56
amrutareddy647@ybl,1,ACC000861,0,0.0
badalbimala165@okaxis,1,ACC000862,0,0.0
lakshitsalvi223@ybl,1,ACC000863,0,0.0
yochana91568@paytm,1,ACC000864,4,194.6
reyansh61561@okaxis,1,ACC000865,1,26.95
sgolla105@paytm,1,ACC000866,5,227.79
hperi350@paytm,1,ACC000867,1,8.03
sodhisimon452@oksbi,1,ACC000868,0,0.0
saxenavaishnavi728@oksbi,1,ACC000869,1,79.1
udyatinair556@okaxis,1,ACC000870,1,9.43
nchakraborty748@okhdfcbank,1,ACC000871,0,0.0
virajprabhakar578@okicici,1,ACC000872,1,20.28
ipatla69@okicici,1,ACC000873,1,216.53
isaiah08153@okicici,1,ACC000874,3,39.2
ebrahmbhatt873@oksbi,1,ACC000875,3,133.98
hemani65670@okicici,1,ACC000876,0,0.0
dyalmeera620@paytm,1,ACC000877,1,12.58
samar39371@ybl,1,ACC000878,1,89.59
aadhya21703@okhdfcbank,1,ACC000879,1,6.64
issacalexander924@paytm,1,ACC000880,2,132.96
ayush10781@okhdfcbank,1,ACC000881,1,14.46
aayushghose399@okaxis,1,ACC000882,0,0.0
anirudhbajwa335@okhdfcbank,1,ACC000883,2,138.58
manthansinghal485@oksbi,1,ACC000884,0,0.0
bishakha67162@okhdfcbank,1,ACC000885,2,137.34
lallanicholas183@okicici,1,ACC000886,1,4.55
lallkaran747@oksbi,1,ACC000887,0,0.0
yachana72546@okhdfcbank,1,ACC000888,1,635.87
dubepahal145@okhdfcbank,1,ACC000889,1,40.95
deepabora878@paytm,1,ACC000890,1,105.0
rayaansethi730@okaxis,1,ACC000891,0,0.0
giriksodhi721@okhdfcbank,1,ACC000892,1,24.5
tanveerchokshi950@okicici,1,ACC000893,0,0.0
yachana68422@paytm,1,ACC000894,1,14.35
karnikarjun432@oksbi,1,ACC000895,1,17.5
lhanda240@okhdfcbank,1,ACC000896,0,0.0
karan20439@ybl,1,ACC000897,0,0.0
mekhala58969@okicici,1,ACC000898,0,0.0
gaurav40319@okicici,1,ACC000899,3,111.28
yatanshenoy26@okhdfcbank,1,ACC000900,0,0.0
vamakshi84150@paytm,1,ACC000901,0,0.0
ramrajeshri597@okicici,1,ACC000902,0,0.0
shivaninadkarni569@okicici,1,ACC000903,0,0.0
iprabhu386@okhdfcbank,1,ACC000904,1,40.95
charan17509@okicici,1,ACC000905,0,0.0
baljiwandayal39@okaxis,1,ACC000906,1,23.54
mitalekapad35@okhdfcbank,1,ACC000907,1,22.75
rajeshri81670@ybl,1,ACC000908,2,55.28
balaybhavna856@okaxis,1,ACC000909,0,0.0
bobaldiya44@paytm,1,ACC000910,0,0.0
pgara974@ybl,1,ACC000911,5,270.86
xnigam671@ybl,1,ACC000912,3,89.81
chandaashi809@ybl,1,ACC000913,0,0.0
osolanki422@okhdfcbank,1,ACC000914,0,0.0
udyati63557@okaxis,1,ACC000915,3,29.34
vrittichhabra212@okicici,1,ACC000916,3,50.71
ayaankumer879@paytm,1,ACC000917,5,938.66
ekanimunshi148@oksbi,1,ACC000918,0,0.0
raghav60664@ybl,1,ACC000919,0,0.0
advaith49932@ybl,1,ACC000920,2,438.2
vedant54574@paytm,1,ACC000921,5,126.99
meera6476@oksbi,1,ACC000922,0,0.0
pkonda218@okicici,1,ACC000923,1,26.68
matthewmohanty176@okaxis,1,ACC000924,1,35.0
tsarkar739@okhdfcbank,1,ACC000925,0,0.0
christopher5290@okicici,1,ACC000926,1,33.95
chanakyashah144@okhdfcbank,1,ACC000927,1,20.28
ukala489@ybl,1,ACC000928,2,251.98
danieta478@ybl,1,ACC000929,1,17.5
karankala721@ybl,1,ACC000930,1,27.28
issacturvi904@oksbi,1,ACC000931,1,66.11
tradhakrishnan588@okhdfcbank,1,ACC000932,1,17.15
wnagar867@okicici,1,ACC000933,0,0.0
hitesh99304@okaxis,1,ACC000934,4,160.77
sulesanaya543@okaxis,1,ACC000935,1,31.89
sarthakjoshi109@oksbi,1,ACC000936,2,205.1
banerjeetriya744@oksbi,1,ACC000937,0,0.0
pushtichanda885@okicici,1,ACC000938,2,169.4
harrison39273@paytm,1,ACC000939,2,58.08
ydugar300@okicici,1,ACC000940,1,12.93
ujaggi519@oksbi,1,ACC000941,1,136.5
vyanjanatella587@ybl,1,ACC000942,1,11.9
lgala652@oksbi,1,ACC000943,0,0.0
pathakchatresh926@ybl,1,ACC000944,0,0.0
thakkartanveer515@oksbi,1,ACC000945,1,26.95
maanasdua141@oksbi,1,ACC000946,3,252.59
mdeshpande978@okicici,1,ACC000947,2,140.89
oshakalita238@okaxis,1,ACC000948,2,49.52
ahluwaliaharini546@okicici,1,ACC000949,0,0.0
aadhyakata680@paytm,1,ACC000950,1,109.18
sakshamchoudhary903@oksbi,1,ACC000951,0,0.0
anjalisamra322@okicici,1,ACC000952,3,101.82
savantgabriel982@okaxis,1,ACC000953,0,0.0
udhar826@ybl,1,ACC000954,0,0.0
nilima33939@ybl,1,ACC000955,1,20.28
rajata44682@okaxis,1,ACC000956,2,58.1
dharreyansh773@paytm,1,ACC000957,3,72.73
qarin67649@paytm,1,ACC000958,3,73.0
rsolanki742@oksbi,1,ACC000959,4,132.26
xitigara558@okicici,1,ACC000960,1,16.78
zboase386@okicici,1,ACC000961,2,72.55
indira62203@okicici,1,ACC000962,1,20.28
barmanvansha948@paytm,1,ACC000963,3,101.7
nsankaran879@okicici,1,ACC000964,1,79.1
dhillonjasmit800@okaxis,1,ACC000965,2,349.65
theodore52680@okhdfcbank,1,ACC000966,0,0.0
bhavikadalia595@ybl,1,ACC000967,1,20.65
naiduvarsha656@okaxis,1,ACC000968,0,0.0
pallaekta547@oksbi,1,ACC000969,1,167.1
aachal69651@ybl,1,ACC000970,1,8.12
anay56186@okaxis,1,ACC000971,1,20.28
majumdargaurangi118@okicici,1,ACC000972,0,0.0
ebains693@okhdfcbank,1,ACC000973,2,35.85
mananmukhopadhyay984@oksbi,1,ACC000974,1,17.5
jairaj12263@paytm,1,ACC000975,0,0.0
dixitradha846@okaxis,1,ACC000976,1,14.13
braju391@oksbi,1,ACC000977,1,20.65
jonathanmitra952@paytm,1,ACC000978,0,0.0
baradanthony36@okhdfcbank,1,ACC000979,1,26.95
isaiahsheth621@ybl,1,ACC000980,1,27.28
rudra51984@paytm,1,ACC000981,0,0.0
qrege584@okicici,1,ACC000982,1,12.58
gillnoah916@okicici,1,ACC000983,1,33.95
daniel78894@ybl,1,ACC000984,0,0.0
catwal203@okaxis,1,ACC000985,1,20.65
meghana82471@paytm,1,ACC000986,2,87.85
watikagill653@okicici,1,ACC000987,1,23.97
tellayutika12@paytm,1,ACC000988,2,37.78
oeshi39504@okicici,1,ACC000989,3,110.07
varsha99532@ybl,1,ACC000990,0,0.0
amrutakakar142@okicici,1,ACC000991,0,0.0
naraineesha91@okicici,1,ACC000992,1,103.02
nathan98598@okhdfcbank,1,ACC000993,1,26.95
swamychakradhar212@paytm,1,ACC000994,1,59.85
lmenon52@okaxis,1,ACC000995,1,8.75
chahalkiaan958@ybl,1,ACC000996,3,52.46
saranriya228@okhdfcbank,1,ACC000997,2,61.58
senjyoti690@paytm,1,ACC000998,0,0.0
tanish14367@okicici,1,ACC000999,2,59.5
dmall338@okaxis,1,ACC001000,2,57.75
cdani673@ybl,1,ACC001001,2,137.88
chatresh98256@ybl,1,ACC001002,3,61.94
krisha34343@ybl,1,ACC001003,1,570.48
fbal328@okicici,1,ACC001004,1,19.09
kaleucchal553@paytm,1,ACC001005,0,0.0
mannanhemal391@okicici,1,ACC001006,3,154.68
jagdishgrewal159@okicici,1,ACC001007,1,17.07
nihalkapoor838@oksbi,1,ACC001008,0,0.0
aashi03253@paytm,1,ACC001009,2,612.13
dev68769@okicici,1,ACC001010,0,0.0
guneetsaha960@okaxis,1,ACC001011,1,40.95
rajagopalvincent602@okaxis,1,ACC001012,1,13.79
aashidyal277@okaxis,1,ACC001013,2,134.75
nidhi22231@okaxis,1,ACC001014,0,0.0
jhalak18695@oksbi,1,ACC001015,0,0.0
nicholas51475@paytm,1,ACC001016,1,37.45
wishimandal907@okicici,1,ACC001017,1,17.13
diptabalakrishnan303@oksbi,1,ACC001018,0,0.0
tamanna59751@oksbi,1,ACC001019,2,80.13
vasana38734@okaxis,1,ACC001020,3,540.03
jagviguha774@okicici,1,ACC001021,0,0.0
devanshsalvi185@oksbi,1,ACC001022,2,46.29
yutikatripathi852@ybl,1,ACC001023,1,20.28
indrajitmangat497@paytm,1,ACC001024,2,28.68
latachandran391@okicici,1,ACC001025,1,59.85
dhriti90220@okicici,1,ACC001026,1,11.9
agastyajain999@okicici,1,ACC001027,1,98.0
harshkade245@oksbi,1,ACC001028,0,0.0
leena60379@okaxis,1,ACC001029,1,18.0
vchoudhry78@paytm,1,ACC001030,0,0.0
qpatla458@paytm,1,ACC001031,1,20.28
sanelekha210@paytm,1,ACC001032,0,0.0
jagratipingle896@okaxis,1,ACC001033,2,35.68
maxdixit721@ybl,1,ACC001034,0,0.0
duttadayamai33@ybl,1,ACC001035,2,137.62
dsachar930@okhdfcbank,1,ACC001036,0,0.0
keerpahal588@okhdfcbank,1,ACC001037,2,67.53
khuranaishanvi464@okicici,1,ACC001038,0,0.0
bram299@oksbi,1,ACC001039,0,0.0
chandransethi685@okicici,1,ACC001040,1,10.55
gollarudra899@oksbi,1,ACC001041,0,0.0
gaurang51924@okhdfcbank,1,ACC001042,0,0.0
rkonda792@okhdfcbank,1,ACC001043,0,0.0
hitesh86495@okhdfcbank,1,ACC001044,1,40.95
vdas746@okaxis,1,ACC001045,1,35.0
maneyashica537@okaxis,1,ACC001046,1,73.48
yashviravel257@okicici,1,ACC001047,1,37.78
qlad971@ybl,1,ACC001048,0,0.0
saggarwal770@okaxis,1,ACC001049,1,32.2
nikitachahal839@paytm,1,ACC001050,5,138.77
gautami3458@oksbi,1,ACC001051,1,35.0
rattanomaja554@okicici,1,ACC001052,0,0.0
fradobobal375@oksbi,1,ACC001053,0,0.0
harish68827@okhdfcbank,1,ACC001054,2,40.93
tandonsara984@okhdfcbank,1,ACC001055,2,436.81
jdate262@oksbi,1,ACC001056,0,0.0
goyalchakradev708@oksbi,1,ACC001057,1,21.63
chowdhuryekanta611@oksbi,1,ACC001058,1,79.1
ijaya25121@okicici,1,ACC001059,0,0.0
rakshasarma746@okaxis,1,ACC001060,0,0.0
okeer822@oksbi,1,ACC001061,1,17.5
jackson1622@okhdfcbank,1,ACC001062,1,52.5
brijeshpandya704@oksbi,1,ACC001063,0,0.0
riya98969@paytm,1,ACC001064,0,0.0
inazareth922@ybl,1,ACC001065,0,0.0
arunimathakkar818@paytm,1,ACC001066,0,0.0
cgoyal945@okhdfcbank,1,ACC001067,1,32.2
hprasad861@paytm,1,ACC001068,1,56.17
smannan753@oksbi,1,ACC001069,0,0.0
vasudha53170@okhdfcbank,1,ACC001070,1,10.73
